Card,Colors,Notes,Image,Image URL
Hexing Squelcher,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/6/7/674960ce-ff33-4d5e-a24a-a4582b2e9809.jpg?1767658306,https://cards.scryfall.io/normal/front/6/7/674960ce-ff33-4d5e-a24a-a4582b2e9809.jpg?1767658306
Roaming Throne,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/3/2/32fd8b7c-baf3-4d3d-be6f-044a917b11a0.jpg?1701115816,https://cards.scryfall.io/normal/front/3/2/32fd8b7c-baf3-4d3d-be6f-044a917b11a0.jpg?1701115816
Toadstool Admirer,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/f/0/f0a6349a-beff-4abd-b005-86d27c1e2957.jpg?1692939139,https://cards.scryfall.io/normal/front/f/0/f0a6349a-beff-4abd-b005-86d27c1e2957.jpg?1692939139
Lich's Mastery,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/7/7/77f4c9cb-f364-4556-8673-4b19d52a2cff.jpg?1562738043,https://cards.scryfall.io/normal/front/7/7/77f4c9cb-f364-4556-8673-4b19d52a2cff.jpg?1562738043
Darksteel Citadel,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/2/b/2ba7597d-6d76-45b8-b172-342999e401bd.jpg?1625979955,https://cards.scryfall.io/normal/front/2/b/2ba7597d-6d76-45b8-b172-342999e401bd.jpg?1625979955
Malakir Bloodwitch,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/b/9/b91ceead-5071-43e8-bf90-f379d683acdf.jpg?1641602675,https://cards.scryfall.io/normal/front/b/9/b91ceead-5071-43e8-bf90-f379d683acdf.jpg?1641602675
Shield Sphere,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/7/a/7a76a97e-a857-4593-ae7c-e393d8a868ac.jpg?1559592340,https://cards.scryfall.io/normal/front/7/a/7a76a97e-a857-4593-ae7c-e393d8a868ac.jpg?1559592340
Endurance,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/b/7/b770471c-1bf7-4179-8418-dcd790ca5405.jpg?1770635221,https://cards.scryfall.io/normal/front/b/7/b770471c-1bf7-4179-8418-dcd790ca5405.jpg?1770635221
Plumeveil,"Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,https://cards.scryfall.io/normal/front/a/a/aad6c9c6-53db-4f6f-a20b-16dcbae42d0c.jpg?1547518249,https://cards.scryfall.io/normal/front/a/a/aad6c9c6-53db-4f6f-a20b-16dcbae42d0c.jpg?1547518249
Burrenton Forge-Tender,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/4/0/40dd31ae-f252-449b-9d79-749a9a255763.jpg?1562847986,https://cards.scryfall.io/normal/front/4/0/40dd31ae-f252-449b-9d79-749a9a255763.jpg?1562847986
"Captain America, Wings of Freedom",White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/c/8/c87ca9ce-5034-4137-99cc-c2b28f298912.jpg?1780658296,https://cards.scryfall.io/normal/front/c/8/c87ca9ce-5034-4137-99cc-c2b28f298912.jpg?1780658296
Zealous Guardian,"Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,https://cards.scryfall.io/normal/front/9/9/9951214b-43a9-4c51-bbb4-05bac81b9866.jpg?1562833589,https://cards.scryfall.io/normal/front/9/9/9951214b-43a9-4c51-bbb4-05bac81b9866.jpg?1562833589
Llanowar Knight,"Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,https://cards.scryfall.io/normal/front/e/6/e6c75d89-e432-49aa-a407-555b223b7eff.jpg?1562941356,https://cards.scryfall.io/normal/front/e/6/e6c75d89-e432-49aa-a407-555b223b7eff.jpg?1562941356
Darkwatch Elves,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/2/1/212a807f-d5d0-4787-b390-3351783a1ae4.jpg?1562862333,https://cards.scryfall.io/normal/front/2/1/212a807f-d5d0-4787-b390-3351783a1ae4.jpg?1562862333
Super Speed,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/2/a/2aa2e596-e5e0-4c60-8eea-14adda1cdaae.jpg?1780919933,https://cards.scryfall.io/normal/front/2/a/2aa2e596-e5e0-4c60-8eea-14adda1cdaae.jpg?1780919933
Nacatl Outlander,"Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21), Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21)",,https://cards.scryfall.io/normal/front/1/2/12b5b694-46c8-4cb0-ab6b-4bc67c04cc7f.jpg?1562799554,https://cards.scryfall.io/normal/front/1/2/12b5b694-46c8-4cb0-ab6b-4bc67c04cc7f.jpg?1562799554
Volatile Stormdrake,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/2/e/2e6e3232-8bb8-4504-9597-dfdfc6d634bd.jpg?1717011847,https://cards.scryfall.io/normal/front/2/e/2e6e3232-8bb8-4504-9597-dfdfc6d634bd.jpg?1717011847
The Mind Stone,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/8/7/87f1e69a-6d74-4982-afda-82613637799a.jpg?1780414743,https://cards.scryfall.io/normal/front/8/7/87f1e69a-6d74-4982-afda-82613637799a.jpg?1780414743
Feebleness,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/2/6/265960a9-bea6-4111-b9a7-b6a37194b1c5.jpg?1619395493,https://cards.scryfall.io/normal/front/2/6/265960a9-bea6-4111-b9a7-b6a37194b1c5.jpg?1619395493
Give In to Violence,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,,
Arctic Aven,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,,
Hymn of Rebirth,"Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,,
Stir the Grave,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,,
"Alesha, Who Smiles at Death",Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,,
Obscura Initiate,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,,
Sage of the Inward Eye,"Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21), Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,,
"Vito, Thorn of the Dusk Rose",Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,,
Bond of Discipline,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,,
Stonefare Crocodile,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,,
Tower of the Magistrate,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,,
Witch's Clinic,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,,
Blessing of Belzenlok,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,,
Panicked Bystander // Cackling Culprit,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/0/3/031c5cff-e579-432a-bcee-864b12eb0558.jpg?1739663332,https://cards.scryfall.io/normal/front/0/3/031c5cff-e579-432a-bcee-864b12eb0558.jpg?1739663332
"Mila, Crafty Companion // Lukka, Wayward Bonder",White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/8/e/8e4e0f81-f92b-4a3a-bb29-adcc3de211b4.jpg?1748260747,https://cards.scryfall.io/normal/front/8/e/8e4e0f81-f92b-4a3a-bb29-adcc3de211b4.jpg?1748260747
"Westvale Abbey // Ormendahl, Profane Prince",Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/5/f/5fbc6091-a161-45b0-9932-543b569caaee.jpg?1738800720,https://cards.scryfall.io/normal/front/5/f/5fbc6091-a161-45b0-9932-543b569caaee.jpg?1738800720
Golden Guardian // Gold-Forge Garrison,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/3/9/397ba02d-f347-46f7-b028-dd4ba55faa2f.jpg?1572373698,https://cards.scryfall.io/normal/front/3/9/397ba02d-f347-46f7-b028-dd4ba55faa2f.jpg?1572373698
Elusive Otter // Grove's Bounty,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/b/d/bdb79d68-c3af-4091-b7db-005247191da8.jpg?1775941729,https://cards.scryfall.io/normal/front/b/d/bdb79d68-c3af-4091-b7db-005247191da8.jpg?1775941729
Mosswood Dreadknight // Dread Whispers,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/9/8/9869ac70-5907-45fa-952c-31aef70c5066.jpg?1692939707,https://cards.scryfall.io/normal/front/9/8/9869ac70-5907-45fa-952c-31aef70c5066.jpg?1692939707
Bruce Banner // The Incredible Hulk,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/e/0/e0dbbdcf-84e1-494f-8b8c-0a094f603fa9.jpg?1778243776,https://cards.scryfall.io/normal/front/e/0/e0dbbdcf-84e1-494f-8b8c-0a094f603fa9.jpg?1778243776
Sundering Eruption // Volcanic Fissure,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/5/0/50686ac7-346c-43d1-bdaa-28d46a12ad93.jpg?1717013301,https://cards.scryfall.io/normal/front/5/0/50686ac7-346c-43d1-bdaa-28d46a12ad93.jpg?1717013301
Twinmaw Stormbrood // Charring Bite,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/2/9/2999e3b1-6510-42b2-9429-28c07a64a44f.jpg?1743204919,https://cards.scryfall.io/normal/front/2/9/2999e3b1-6510-42b2-9429-28c07a64a44f.jpg?1743204919
Virtue of Persistence // Locthwain Scorn,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/f/1/f1e5cafb-b0e6-4ee5-8c58-6f8e5ef2b9da.jpg?1692937996,https://cards.scryfall.io/normal/front/f/1/f1e5cafb-b0e6-4ee5-8c58-6f8e5ef2b9da.jpg?1692937996
Bonded Herdbeast // Plated Kilnbeast,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/6/1/61972ddb-3421-4f22-a47a-89cea944dd02.jpg?1682204670,https://cards.scryfall.io/normal/front/6/1/61972ddb-3421-4f22-a47a-89cea944dd02.jpg?1682204670
Neglected Heirloom // Ashmouth Blade,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/7/8/7813cd70-bb60-4953-a35d-9876f5230c42.jpg?1736468641,https://cards.scryfall.io/normal/front/7/8/7813cd70-bb60-4953-a35d-9876f5230c42.jpg?1736468641
Gwen Stacy // Ghost-Spider,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/b/0/b0f1597f-1dc7-465e-8fcb-0afe61bcca46.jpg?1757432940,https://cards.scryfall.io/normal/front/b/0/b0f1597f-1dc7-465e-8fcb-0afe61bcca46.jpg?1757432940
"Lindblum, Industrial Regency // Mage Siege",Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/5/4/548dd152-f0b6-4e8f-9afc-a4ec1671b648.jpg?1748706846,https://cards.scryfall.io/normal/front/5/4/548dd152-f0b6-4e8f-9afc-a4ec1671b648.jpg?1748706846
Tarkir Duneshaper // Burnished Dunestomper,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/f/d/fdc37acc-05ba-4457-8a03-d635497bfb1b.jpg?1682202953,https://cards.scryfall.io/normal/front/f/d/fdc37acc-05ba-4457-8a03-d635497bfb1b.jpg?1682202953
Lone Rider // It That Rides as One,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/9/a/9a55b60a-5d90-4f73-984e-53fdcc0366e4.jpg?1576383921,https://cards.scryfall.io/normal/front/9/a/9a55b60a-5d90-4f73-984e-53fdcc0366e4.jpg?1576383921
"Halvar, God of Battle // Sword of the Realms",White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/9/7/97502411-5c93-434c-b77b-ceb2c32feae7.jpg?1631045832,https://cards.scryfall.io/normal/front/9/7/97502411-5c93-434c-b77b-ceb2c32feae7.jpg?1631045832
Pinnacle Monk // Mystic Peak,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/2/4/24d4f26e-7f96-4b38-867e-4fac819b2679.jpg?1717091314,https://cards.scryfall.io/normal/front/2/4/24d4f26e-7f96-4b38-867e-4fac819b2679.jpg?1717091314
Norman Osborn // Green Goblin,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/d/5/d5c53af9-7150-4e78-8771-2de7980aa307.jpg?1757433048,https://cards.scryfall.io/normal/front/d/5/d5c53af9-7150-4e78-8771-2de7980aa307.jpg?1757433048
Miles Morales // Ultimate Spider-Man,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/9/f/9f8b4d9b-208a-4673-a617-5e3edd069c33.jpg?1757432984,https://cards.scryfall.io/normal/front/9/f/9f8b4d9b-208a-4673-a617-5e3edd069c33.jpg?1757432984
"Polukranos Reborn // Polukranos, Engine of Ruin",Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/4/7/47f7d313-8333-41fe-8bfa-c96774dac228.jpg?1682204987,https://cards.scryfall.io/normal/front/4/7/47f7d313-8333-41fe-8bfa-c96774dac228.jpg?1682204987
Frolicking Familiar // Blow Off Steam,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/6/4/64c432d5-4f5b-44ac-9d61-891e78460d58.jpg?1692939632,https://cards.scryfall.io/normal/front/6/4/64c432d5-4f5b-44ac-9d61-891e78460d58.jpg?1692939632
Undercity // The Initiative,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/2/c/2c65185b-6cf0-451d-985e-56aa45d9a57d.jpg?1707897435,https://cards.scryfall.io/normal/front/2/c/2c65185b-6cf0-451d-985e-56aa45d9a57d.jpg?1707897435
"Valentin, Dean of the Vein // Lisette, Dean of the Root",Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/6/5/65008352-bc7e-40b2-a832-b46813e5dc4c.jpg?1634060553,https://cards.scryfall.io/normal/front/6/5/65008352-bc7e-40b2-a832-b46813e5dc4c.jpg?1634060553
🚫 Not in Pie,,,,
Rampaging Baloths,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/6/6/66ae703d-b133-4749-9d38-216abe6c6647.jpg?1694732096,https://cards.scryfall.io/normal/front/6/6/66ae703d-b133-4749-9d38-216abe6c6647.jpg?1694732096
"Akroma, Angel of Wrath",White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/8/1/814245de-6105-43ef-acbf-d12d304b6331.jpg?1562921034,https://cards.scryfall.io/normal/front/8/1/814245de-6105-43ef-acbf-d12d304b6331.jpg?1562921034
Mirkwood Bats,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/1/5/15f035df-784a-4dc8-b7f5-77139a4e6e99.jpg?1686968575,https://cards.scryfall.io/normal/front/1/5/15f035df-784a-4dc8-b7f5-77139a4e6e99.jpg?1686968575
Hellkite Tyrant,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/0/b/0bc3401f-935b-45ce-b1e6-300a5d9dfd4f.jpg?1561815654,https://cards.scryfall.io/normal/front/0/b/0bc3401f-935b-45ce-b1e6-300a5d9dfd4f.jpg?1561815654
Inkwell Leviathan,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/c/b/cb380a5a-a3f9-42fb-ac5c-f54afa3c1079.jpg?1562803800,https://cards.scryfall.io/normal/front/c/b/cb380a5a-a3f9-42fb-ac5c-f54afa3c1079.jpg?1562803800
"Mirri, Cat Warrior",Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/6/d/6d1682dd-5a99-4bee-a2c2-c8735047e1a9.jpg?1562087849,https://cards.scryfall.io/normal/front/6/d/6d1682dd-5a99-4bee-a2c2-c8735047e1a9.jpg?1562087849
"Erebos, God of the Dead",Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/d/0/d0787e1f-0b75-44ab-a8fd-90358906a787.jpg?1562831894,https://cards.scryfall.io/normal/front/d/0/d0787e1f-0b75-44ab-a8fd-90358906a787.jpg?1562831894
Goldspan Dragon,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/9/d/9d914868-9000-4df2-a818-0ef8a7f636ae.jpg?1665343456,https://cards.scryfall.io/normal/front/9/d/9d914868-9000-4df2-a818-0ef8a7f636ae.jpg?1665343456
Snapcaster Mage,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/2/2/22b36ad5-bf4d-436a-9c3c-fa4acd0052fe.jpg?1736551138,https://cards.scryfall.io/normal/front/2/2/22b36ad5-bf4d-436a-9c3c-fa4acd0052fe.jpg?1736551138
Canopy Dragon,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/2/0/20c5e4d6-b716-4994-b226-b1eb799bec25.jpg?1562718315,https://cards.scryfall.io/normal/front/2/0/20c5e4d6-b716-4994-b226-b1eb799bec25.jpg?1562718315
Sword of Light and Shadow,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/b/3/b378c8bf-85ed-4d28-aec9-4925d12bca4a.jpg?1599710077,https://cards.scryfall.io/normal/front/b/3/b378c8bf-85ed-4d28-aec9-4925d12bca4a.jpg?1599710077
White Ward,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/2/d/2d3c467f-0e33-43e8-b108-0ea00d6adcc2.jpg?1559603811,https://cards.scryfall.io/normal/front/2/d/2d3c467f-0e33-43e8-b108-0ea00d6adcc2.jpg?1559603811
Pledge of Loyalty,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/d/6/d6f98c26-5b30-400c-8af1-8c6c43065f63.jpg?1562938145,https://cards.scryfall.io/normal/front/d/6/d6f98c26-5b30-400c-8af1-8c6c43065f63.jpg?1562938145
Blue Ward,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/d/e/de62c833-c66b-442e-99ed-99ccd8eca024.jpg?1559601732,https://cards.scryfall.io/normal/front/d/e/de62c833-c66b-442e-99ed-99ccd8eca024.jpg?1559601732
Sword of Once and Future,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/1/6/1670393d-86f0-46fb-b577-f73a1da2a3ed.jpg?1682205808,https://cards.scryfall.io/normal/front/1/6/1670393d-86f0-46fb-b577-f73a1da2a3ed.jpg?1682205808
Sword of Truth and Justice,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/2/b/2be8d24e-1370-4e85-90f2-66b6d6e9c4a4.jpg?1562202498,https://cards.scryfall.io/normal/front/2/b/2be8d24e-1370-4e85-90f2-66b6d6e9c4a4.jpg?1562202498
Talruum Champion,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/3/3/33730a07-754c-4606-bfac-d73454af9567.jpg?1562277432,https://cards.scryfall.io/normal/front/3/3/33730a07-754c-4606-bfac-d73454af9567.jpg?1562277432
Triton Wavebreaker,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/4/1/41e68700-c71c-46db-b6a4-beae924cf97a.jpg?1717011809,https://cards.scryfall.io/normal/front/4/1/41e68700-c71c-46db-b6a4-beae924cf97a.jpg?1717011809
Guildscorn Ward,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/8/9/89c5c496-0a3e-40e1-84ac-8ad3a9d8352b.jpg?1561835416,https://cards.scryfall.io/normal/front/8/9/89c5c496-0a3e-40e1-84ac-8ad3a9d8352b.jpg?1561835416
Zerapa Minotaur,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/5/5/55a8e1ce-e394-48d6-938a-aa76c0273abe.jpg?1562910719,https://cards.scryfall.io/normal/front/5/5/55a8e1ce-e394-48d6-938a-aa76c0273abe.jpg?1562910719
Vintara Elephant,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/f/9/f99f7aef-7398-4e10-9f4e-68e7c294c101.jpg?1562941933,https://cards.scryfall.io/normal/front/f/9/f99f7aef-7398-4e10-9f4e-68e7c294c101.jpg?1562941933
Gelid Shackles,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/d/3/d372bb70-2d2a-4c44-8f69-4abff8ba7c2a.jpg?1593274736,https://cards.scryfall.io/normal/front/d/3/d372bb70-2d2a-4c44-8f69-4abff8ba7c2a.jpg?1593274736
Strength of Lunacy,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/a/f/afda26e7-4fdd-45e1-bcd1-f0abf91979aa.jpg?1743901661,https://cards.scryfall.io/normal/front/a/f/afda26e7-4fdd-45e1-bcd1-f0abf91979aa.jpg?1743901661
